CAND_0000133	0.829778
CAND_0000134	0.358544
CAND_0000135	0.167717
CAND_0000136	0.271629
CAND_0000137	0.379452
CAND_0000138	0.262522
CAND_0000139	0.115497
CAND_0000140	0.273503
CAND_0000141	0.000000
CAND_0000142	0.195244
CAND_0000143	0.085628
CAND_0000144	0.229450
CAND_0000145	0.538810
CAND_0000146	0.354167
CAND_0000147	0.150048
CAND_0000148	0.574515
CAND_0000149	0.482568
CAND_0000150	0.000000
CAND_0000151	0.263139
CAND_0000152	0.446495
CAND_0000153	0.150165
CAND_0000154	0.499855
CAND_0000155	0.210606
CAND_0000156	0.098447
CAND_0000157	0.321461
CAND_0000158	0.426467
CAND_0000159	0.387110
CAND_0000160	0.429574
CAND_0000161	0.391684
CAND_0000162	0.260672
CAND_0000163	0.160533
CAND_0000164	0.448417
CAND_0000165	1.000000
CAND_0000166	0.415991
CAND_0000167	0.429757
CAND_0000168	0.362109
CAND_0000169	0.296252
CAND_0000170	0.000000
CAND_0000171	0.156671
CAND_0000172	0.277901
CAND_0000173	0.376356
CAND_0000174	0.136259
CAND_0000175	0.309070
CAND_0000176	0.115817
CAND_0000177	0.453658
CAND_0000178	0.329959
CAND_0000179	0.341723
CAND_0000180	0.168447
CAND_0000181	0.098214
CAND_0000182	0.203746
CAND_0000183	0.102805
CAND_0000184	0.224730
CAND_0000185	0.440611
CAND_0000186	0.295435
CAND_0000187	0.403658
CAND_0000188	0.377953
CAND_0000189	0.165319
CAND_0000190	0.417698
CAND_0000191	0.272908
CAND_0000192	0.314925
CAND_0000193	0.308823
CAND_0000194	0.147179
CAND_0000195	0.249688
CAND_0000196	0.410447
CAND_0000197	0.575790
CAND_0000198	0.312447
CAND_0000199	0.320624
CAND_0000200	1.000000
CAND_0000201	0.794708
CAND_0000202	0.366894
CAND_0000203	0.631058
CAND_0000204	0.359482
CAND_0000205	0.115204
CAND_0000206	0.326548
CAND_0000207	0.121436
CAND_0000208	0.000000
CAND_0000209	0.376123
CAND_0000210	0.342022
CAND_0000211	0.850314
CAND_0000212	0.739173
CAND_0000213	0.407397
CAND_0000214	0.356300
CAND_0000215	0.487535
CAND_0000216	0.331287
CAND_0000217	0.441973
CAND_0000218	0.169272
CAND_0000219	0.288297
CAND_0000220	0.918621
CAND_0000221	0.233584
CAND_0000222	0.060933
CAND_0000223	0.127039
CAND_0000224	0.221523
CAND_0000225	0.475506
CAND_0000226	0.418512
CAND_0000227	0.526168
CAND_0000228	0.426386
CAND_0000229	0.338560
CAND_0000230	0.432258
CAND_0000231	0.535482
CAND_0000232	0.431072
CAND_0000233	0.301794
CAND_0000234	0.409887
CAND_0000235	0.378711
CAND_0000236	0.360269
CAND_0000237	0.383324
CAND_0000238	0.374134
CAND_0000239	0.168210
CAND_0000240	0.337493
CAND_0000241	0.515066
CAND_0000242	0.588027
CAND_0000243	0.438731
CAND_0000244	0.429362
CAND_0000245	0.160409
CAND_0000246	0.207567
CAND_0000247	0.168471
CAND_0000248	0.317925
CAND_0000249	0.318592
CAND_0000250	0.401333
CAND_0000251	0.339096
CAND_0000252	0.147499
CAND_0000253	0.535929
CAND_0000254	0.445956
CAND_0000255	0.389560
CAND_0000256	0.401310
CAND_0000257	0.194744
CAND_0000258	0.303845
CAND_0000259	0.356317
CAND_0000260	0.423840
CAND_0000261	0.469488
CAND_0000262	0.334960
CAND_0000263	0.170656
CAND_0000264	0.000000
CAND_0000265	0.450116
CAND_0000266	0.166465
CAND_0000267	0.437482
CAND_0000268	0.438309
CAND_0000269	0.205168
CAND_0000270	0.377279
CAND_0000271	0.278945
CAND_0000272	0.166684
CAND_0000273	1.000000
CAND_0000274	0.220957
CAND_0000275	0.312639
CAND_0000276	0.435328
CAND_0000277	0.255878
CAND_0000278	0.143444
CAND_0000279	0.307999
CAND_0000280	0.259472
CAND_0000281	0.000000
CAND_0000282	0.157747
CAND_0000283	0.000000
CAND_0000284	0.163381
CAND_0000285	0.238352
CAND_0000286	0.459842
CAND_0000287	0.262400
CAND_0000288	0.244287
CAND_0000289	0.511285
CAND_0000290	0.165276
CAND_0000291	0.169446
CAND_0000292	0.493073
CAND_0000293	0.372344
CAND_0000294	0.351372
CAND_0000295	0.204366
CAND_0000296	0.350454
CAND_0000297	0.162287
CAND_0000298	0.237640
CAND_0000299	0.326590
CAND_0000300	0.285037
CAND_0000301	0.453169
CAND_0000302	0.188247
CAND_0000303	0.429352
CAND_0000304	0.377422
CAND_0000305	0.000000
CAND_0000306	0.328944
CAND_0000307	0.315096
CAND_0000308	0.160240
CAND_0000309	0.152345
CAND_0000310	0.388279
CAND_0000311	0.443239
CAND_0000312	0.585625
CAND_0000313	0.328015
CAND_0000314	0.588072
CAND_0000315	0.194840
CAND_0000316	0.334137
CAND_0000317	0.264170
CAND_0000318	0.331407
CAND_0000319	0.314946
CAND_0000320	0.292385
CAND_0000321	0.497333
CAND_0000322	0.739730
CAND_0000323	0.332508
CAND_0000324	0.143301
CAND_0000325	0.354838
CAND_0000326	0.429667
CAND_0000327	0.166221
CAND_0000328	0.203304
CAND_0000329	0.143444
CAND_0000330	0.759735
CAND_0000331	0.340557
CAND_0000332	0.282500
CAND_0000333	0.168293
CAND_0000334	0.000000
CAND_0000335	0.000000
CAND_0000336	0.077817
CAND_0000337	0.325294
CAND_0000338	0.311766
CAND_0000339	0.000000
CAND_0000340	0.444560
CAND_0000341	0.425820
CAND_0000342	0.337397
CAND_0000343	0.399286
CAND_0000344	0.844896
CAND_0000345	0.351234
CAND_0000346	0.417183
CAND_0000347	0.098431
CAND_0000348	0.380185
CAND_0000349	0.355919
CAND_0000350	0.416665
CAND_0000351	0.215405
CAND_0000352	0.271619
CAND_0000353	0.544929
CAND_0000354	0.422340
CAND_0000355	0.503049
CAND_0000356	0.133935
CAND_0000357	0.000000
CAND_0000358	0.216263
CAND_0000359	0.211288
CAND_0000360	0.313529
CAND_0000361	0.531636
CAND_0000362	0.202457
CAND_0000363	0.165750
CAND_0000364	0.362347
CAND_0000365	0.076264
CAND_0000366	0.114853
CAND_0000367	0.400824
CAND_0000368	0.231956
CAND_0000369	0.000000
CAND_0000370	0.403985
CAND_0000371	0.465688
CAND_0000372	0.409887
CAND_0000373	0.000000
CAND_0000374	0.373923
CAND_0000375	0.437117
CAND_0000376	0.270835
CAND_0000377	0.321809
CAND_0000378	0.092386
CAND_0000379	0.000000
CAND_0000380	0.446911
CAND_0000381	0.375164
CAND_0000382	0.516621
CAND_0000383	0.113146
CAND_0000384	0.419605
CAND_0000385	0.476669
CAND_0000386	0.373905
CAND_0000387	0.469473
CAND_0000388	0.788248
CAND_0000389	0.719036
CAND_0000390	0.309273
CAND_0000391	0.502035
CAND_0000392	0.328449
CAND_0000393	0.299098
CAND_0000394	0.217984
CAND_0000395	0.411322
CAND_0000396	0.318707
CAND_0000397	0.425189
CAND_0000398	0.185872
CAND_0000399	0.968722
CAND_0000400	0.277450
CAND_0000401	0.184327
CAND_0000402	0.412407
CAND_0000403	0.513066
CAND_0000404	0.302240
CAND_0000405	0.302661
CAND_0000406	0.535187
CAND_0000407	0.301132
CAND_0000408	0.213393
CAND_0000409	0.427691
CAND_0000410	0.889175
CAND_0000411	0.501533
CAND_0000412	0.435328
CAND_0000413	0.497140
CAND_0000414	0.348417
CAND_0000415	0.306181
CAND_0000416	0.452588
CAND_0000417	0.163462
CAND_0000418	0.353509
CAND_0000419	0.479071
CAND_0000420	0.247491
CAND_0000421	0.784933
CAND_0000422	1.000000
CAND_0000423	0.414401
CAND_0000424	0.194453
CAND_0000425	0.525938
CAND_0000426	0.299976
CAND_0000427	0.409604
CAND_0000428	0.424307
CAND_0000429	0.504991
CAND_0000430	0.455405
CAND_0000431	0.329340
CAND_0000432	0.232538
CAND_0000433	0.480450
CAND_0000434	0.116073
CAND_0000435	0.332240
CAND_0000436	0.335607
CAND_0000437	0.460519
CAND_0000438	0.448822
CAND_0000439	0.251780
CAND_0000440	0.420506
CAND_0000441	0.427095
CAND_0000442	0.359101
CAND_0000443	0.398626
CAND_0000444	0.439330
CAND_0000445	0.196272
CAND_0000446	0.389266
CAND_0000447	0.331126
CAND_0000448	0.356728
CAND_0000449	0.217928
CAND_0000450	0.169629
CAND_0000451	0.166999
CAND_0000452	0.490084
CAND_0000453	0.200011
CAND_0000454	0.345650
CAND_0000455	0.441079
CAND_0000456	0.290784
CAND_0000457	0.327164
CAND_0000458	0.353244
CAND_0000459	0.348026
CAND_0000460	0.247685
CAND_0000461	0.208204
CAND_0000462	0.442996
CAND_0000463	0.301282
CAND_0000464	0.564319
CAND_0000465	0.514924
CAND_0000466	0.355489
CAND_0000467	0.334750
CAND_0000468	0.195036
CAND_0000469	0.409887
CAND_0000470	0.307518
CAND_0000471	0.000000
CAND_0000472	0.233271
CAND_0000473	0.573314
CAND_0000474	0.254017
CAND_0000475	0.375300
CAND_0000476	0.446911
CAND_0000477	0.220496
CAND_0000478	0.000000
CAND_0000479	0.515360
CAND_0000480	0.209362
CAND_0000481	0.314912
CAND_0000482	0.299098
CAND_0000483	0.106182
CAND_0000484	0.565538
CAND_0000485	0.000000
CAND_0000486	0.461366
CAND_0000487	0.244920
CAND_0000488	0.384527
CAND_0000489	0.342290
CAND_0000490	0.108349
CAND_0000491	0.490761
CAND_0000492	0.418761
CAND_0000493	0.438897
CAND_0000494	0.440561
CAND_0000495	0.144377
CAND_0000496	0.407123
CAND_0000497	0.000000
CAND_0000498	0.796865
CAND_0000499	0.477585
CAND_0000500	0.375027
CAND_0000501	0.413024
CAND_0000502	0.165598
CAND_0000503	0.239877
CAND_0000504	0.276854
CAND_0000505	0.730144
CAND_0000506	0.283114
CAND_0000507	0.302835
CAND_0000508	0.422231
CAND_0000509	0.535994
CAND_0000510	0.265374
CAND_0000511	0.437803
CAND_0000512	0.537830
CAND_0000513	0.144417
CAND_0000514	0.338609
CAND_0000515	0.391419
CAND_0000516	0.338448
CAND_0000517	0.235743
CAND_0000518	0.531114
CAND_0000519	0.000000
CAND_0000520	0.462441
CAND_0000521	0.106189
CAND_0000522	0.193887
CAND_0000523	0.332828
CAND_0000524	0.451746
CAND_0000525	0.290845
CAND_0000526	0.345525
CAND_0000527	0.300146
CAND_0000528	0.284846
CAND_0000529	0.379846
CAND_0000530	0.340938
CAND_0000531	0.206746
CAND_0000532	0.471217
CAND_0000533	0.428074
CAND_0000534	0.323696
CAND_0000535	0.416968
CAND_0000536	0.252390
CAND_0000537	0.533579
CAND_0000538	0.437729
CAND_0000539	0.350189
CAND_0000540	0.225441
CAND_0000541	0.799038
CAND_0000542	0.248806
CAND_0000543	0.257072
CAND_0000544	0.511653
CAND_0000545	0.394214
CAND_0000546	0.000000
CAND_0000547	0.352600
CAND_0000548	0.261389
CAND_0000549	0.357325
CAND_0000550	0.317887
CAND_0000551	0.108807
CAND_0000552	0.787872
CAND_0000553	0.377523
CAND_0000554	0.246522
CAND_0000555	0.588249
CAND_0000556	0.167203
CAND_0000557	0.335493
CAND_0000558	0.146477
CAND_0000559	0.119930
CAND_0000560	0.287726
CAND_0000561	0.429362
CAND_0000562	0.321826
CAND_0000563	0.115735
CAND_0000564	0.197057
CAND_0000565	0.401333
CAND_0000566	0.418129
CAND_0000567	0.000000
CAND_0000568	0.425211
CAND_0000569	0.367645
CAND_0000570	0.535187
CAND_0000571	0.398259
CAND_0000572	0.417989
CAND_0000573	0.299761
CAND_0000574	0.596850
CAND_0000575	0.194963
CAND_0000576	0.626722
CAND_0000577	0.198753
CAND_0000578	0.456444
CAND_0000579	0.439407
CAND_0000580	0.419433
CAND_0000581	0.881433
CAND_0000582	0.292137
CAND_0000583	0.341631
CAND_0000584	0.692821
CAND_0000585	0.329789
CAND_0000586	0.304888
CAND_0000587	0.345122
CAND_0000588	0.276523
CAND_0000589	0.341575
CAND_0000590	0.427266
CAND_0000591	0.232437
CAND_0000592	0.371029
CAND_0000593	0.439367
CAND_0000594	0.305320
CAND_0000595	0.207433
CAND_0000596	0.386682
CAND_0000597	0.319094
CAND_0000598	0.345933
CAND_0000599	0.329785
CAND_0000600	0.432546
CAND_0000601	0.098692
CAND_0000602	0.332214
CAND_0000603	0.299934
CAND_0000604	0.357257
CAND_0000605	0.350240
CAND_0000606	0.377634
CAND_0000607	0.306756
CAND_0000608	0.523012
CAND_0000609	0.440911
CAND_0000610	0.523586
CAND_0000611	0.351278
CAND_0000612	0.456414
CAND_0000613	0.220401
CAND_0000614	0.364220
CAND_0000615	0.346170
CAND_0000616	0.102257
CAND_0000617	0.335432
CAND_0000618	0.363463
CAND_0000619	0.077770
CAND_0000620	0.302482
CAND_0000621	0.156289
CAND_0000622	0.450577
CAND_0000623	0.445764
CAND_0000624	0.460259
CAND_0000625	0.429537
CAND_0000626	0.307771
CAND_0000627	0.270598
CAND_0000628	0.209446
CAND_0000629	0.352238
CAND_0000630	0.453375
CAND_0000631	0.309259
CAND_0000632	0.218266
CAND_0000633	0.257811
CAND_0000634	0.229345
CAND_0000635	0.238465
CAND_0000636	0.000000
CAND_0000637	0.143958
CAND_0000638	0.312853
CAND_0000639	0.480133
CAND_0000640	0.152483
CAND_0000641	0.209266
CAND_0000642	0.302234
CAND_0000643	0.199556
CAND_0000644	0.250391
CAND_0000645	0.454388
CAND_0000646	0.289130
CAND_0000647	0.508531
CAND_0000648	0.367028
CAND_0000649	0.224544
CAND_0000650	0.467727
CAND_0000651	0.426482
CAND_0000652	0.494472
CAND_0000653	0.485409
CAND_0000654	0.331309
CAND_0000655	0.301693
CAND_0000656	0.564913
CAND_0000657	0.108797
CAND_0000658	0.618224
CAND_0000659	0.417309
CAND_0000660	0.166963
CAND_0000661	0.519118
CAND_0000662	0.166186
CAND_0000663	0.376789
CAND_0000664	0.673377
CAND_0000665	0.429805
CAND_0000666	1.000000
CAND_0000667	0.223917
CAND_0000668	0.184533
CAND_0000669	0.328029
CAND_0000670	0.238666
CAND_0000671	0.802068
CAND_0000672	0.427990
CAND_0000673	0.314145
CAND_0000674	0.407621
CAND_0000675	0.368233
CAND_0000676	0.315880
CAND_0000677	0.180512
CAND_0000678	0.396461
CAND_0000679	0.493742
CAND_0000680	0.527971
CAND_0000681	0.388771
CAND_0000682	0.250561
CAND_0000683	0.607496
CAND_0000684	0.307050
CAND_0000685	0.425934
CAND_0000686	0.266967
CAND_0000687	0.286950
CAND_0000688	0.503746
CAND_0000689	0.150547
CAND_0000690	0.000000
CAND_0000691	0.346874
CAND_0000692	0.359177
CAND_0000693	0.185879
CAND_0000694	0.432212
CAND_0000695	0.269239
CAND_0000696	0.354381
CAND_0000697	0.000000
CAND_0000698	0.332395
CAND_0000699	0.813208
CAND_0000700	0.344469
CAND_0000701	0.398060
CAND_0000702	0.309882
CAND_0000703	0.403880
CAND_0000704	0.243058
CAND_0000705	1.000000
CAND_0000706	0.355867
CAND_0000707	0.372871
CAND_0000708	0.000000
CAND_0000709	0.368191
CAND_0000710	0.217683
CAND_0000711	0.294224
CAND_0000712	0.268587
CAND_0000713	0.161730
CAND_0000714	0.460648
CAND_0000715	0.379881
CAND_0000716	0.115174
CAND_0000717	0.159684
CAND_0000718	0.196864
CAND_0000719	0.334619
CAND_0000720	0.145227
CAND_0000721	0.313800
CAND_0000722	0.544205
CAND_0000723	0.206929
CAND_0000724	0.181702
CAND_0000725	0.448068
CAND_0000726	0.425848
CAND_0000727	0.362265
CAND_0000728	0.443395
CAND_0000729	0.178624
CAND_0000730	0.280409
CAND_0000731	0.303709
CAND_0000732	0.558905
CAND_0000733	0.374625
CAND_0000734	0.236180
CAND_0000735	0.433026
CAND_0000736	0.249259
CAND_0000737	0.540473
CAND_0000738	0.621069
CAND_0000739	0.832515
CAND_0000740	0.429600
CAND_0000741	0.425830
CAND_0000742	0.226431
CAND_0000743	0.376456
CAND_0000744	0.396449
CAND_0000745	0.412083
CAND_0000746	0.377495
CAND_0000747	0.299628
CAND_0000748	0.413002
CAND_0000749	0.482358
CAND_0000750	0.450997
CAND_0000751	0.401047
CAND_0000752	0.375608
CAND_0000753	0.286401
CAND_0000754	0.319164
CAND_0000755	0.147190
CAND_0000756	0.214846
CAND_0000757	0.313528
CAND_0000758	0.000000
CAND_0000759	0.357691
CAND_0000760	0.199405
CAND_0000761	0.323061
CAND_0000762	0.274780
CAND_0000763	0.000000
CAND_0000764	0.425442
CAND_0000765	0.165276
CAND_0000766	0.282154
CAND_0000767	0.260762
CAND_0000768	0.157468
CAND_0000769	0.213393
CAND_0000770	0.556306
CAND_0000771	0.193780
CAND_0000772	0.000000
CAND_0000773	0.274096
CAND_0000774	0.093198
CAND_0000775	0.424043
CAND_0000776	0.164403
CAND_0000777	0.311209
CAND_0000778	0.092441
CAND_0000779	0.543845
CAND_0000780	0.096662
CAND_0000781	0.353567
CAND_0000782	0.406183
CAND_0000783	0.452744
CAND_0000784	0.260022
CAND_0000785	0.418853
CAND_0000786	0.342303
CAND_0000787	0.297896
CAND_0000788	0.272217
CAND_0000789	0.537480
CAND_0000790	0.413934
CAND_0000791	0.347976
CAND_0000792	0.308013
CAND_0000793	0.222088
CAND_0000794	0.145507
CAND_0000795	0.165742
CAND_0000796	0.119223
CAND_0000797	0.503172
CAND_0000798	0.452252
CAND_0000799	0.308043
CAND_0000800	0.287799
CAND_0000801	0.236173
CAND_0000802	0.392100
CAND_0000803	0.637052
CAND_0000804	0.471669
CAND_0000805	0.423356
CAND_0000806	0.000000
CAND_0000807	0.334939
CAND_0000808	0.000000
CAND_0000809	0.462310
CAND_0000810	0.421534
CAND_0000811	0.171024
CAND_0000812	0.479392
CAND_0000813	0.357506
CAND_0000814	0.446074
CAND_0000815	1.000000
CAND_0000816	0.158758
CAND_0000817	0.310453
CAND_0000818	0.473485
CAND_0000819	0.101972
CAND_0000820	0.268011
CAND_0000821	0.858210
CAND_0000822	0.202331
CAND_0000823	0.439329
CAND_0000824	0.251330
CAND_0000825	0.460848
CAND_0000826	0.186837
CAND_0000827	0.299981
CAND_0000828	0.744816
CAND_0000829	0.145377
CAND_0000830	0.375895
CAND_0000831	0.315822
CAND_0000832	0.149585
CAND_0000833	0.310586
CAND_0000834	0.346874
CAND_0000835	0.223434
CAND_0000836	0.373610
CAND_0000837	0.308808
CAND_0000838	0.378260
CAND_0000839	0.715538
CAND_0000840	0.569246
CAND_0000841	0.088355
CAND_0000842	0.144545
CAND_0000843	0.329882
CAND_0000844	0.434573
CAND_0000845	0.605298
CAND_0000846	0.521073
CAND_0000847	0.631295
CAND_0000848	0.412656
CAND_0000849	0.336959
CAND_0000850	0.143302
CAND_0000851	0.533995
CAND_0000852	0.437944
CAND_0000853	0.530926
CAND_0000854	0.283333
CAND_0000855	0.182308
CAND_0000856	0.236002
CAND_0000857	0.286891
CAND_0000858	0.404875
CAND_0000859	0.301500
CAND_0000860	0.441617
CAND_0000861	0.114912
CAND_0000862	0.614499
CAND_0000863	0.166680
CAND_0000864	0.350510
CAND_0000865	0.521490
CAND_0000866	0.237243
CAND_0000867	0.254182
CAND_0000868	0.428137
CAND_0000869	0.287307
CAND_0000870	0.329427
CAND_0000871	0.529255
CAND_0000872	0.393043
CAND_0000873	0.483602
CAND_0000874	0.626073
CAND_0000875	0.621799
CAND_0000876	0.398425
CAND_0000877	0.223851
CAND_0000878	0.411108
CAND_0000879	0.400018
CAND_0000880	0.300774
CAND_0000881	0.435363
CAND_0000882	0.000000
CAND_0000883	0.752119
CAND_0000884	0.274667
CAND_0000885	0.268024
CAND_0000886	0.398780
CAND_0000887	0.442996
CAND_0000888	0.393619
CAND_0000889	0.453807
CAND_0000890	0.157747
CAND_0000891	0.361575
CAND_0000892	0.361621
CAND_0000893	0.123633
CAND_0000894	0.172337
CAND_0000895	0.237084
CAND_0000896	0.410986
CAND_0000897	0.378525
CAND_0000898	0.300625
CAND_0000899	0.446744
CAND_0000900	0.193873
CAND_0000901	0.103290
CAND_0000902	0.199256
CAND_0000903	0.197617
CAND_0000904	0.167481
CAND_0000905	0.286673
CAND_0000906	0.898793
CAND_0000907	0.360905
CAND_0000908	0.145377
CAND_0000909	0.427450
CAND_0000910	0.115454
CAND_0000911	0.307846
CAND_0000912	0.320460
CAND_0000913	0.309025
CAND_0000914	0.354194
CAND_0000915	0.695819
CAND_0000916	0.318643
CAND_0000917	0.341469
CAND_0000918	0.302378
CAND_0000919	0.361900
CAND_0000920	0.238053
CAND_0000921	0.613435
CAND_0000922	0.535988
CAND_0000923	0.253760
CAND_0000924	0.216011
CAND_0000925	0.287016
CAND_0000926	0.436284
CAND_0000927	0.672157
CAND_0000928	0.199799
CAND_0000929	0.000000
CAND_0000930	0.382638
CAND_0000931	0.215472
CAND_0000932	0.713155
CAND_0000933	0.216479
CAND_0000934	0.471303
CAND_0000935	0.337896
CAND_0000936	0.339122
CAND_0000937	0.431363
CAND_0000938	0.279819
CAND_0000939	0.000000
CAND_0000940	0.280507
CAND_0000941	0.145336
CAND_0000942	0.577107
CAND_0000943	0.277414
CAND_0000944	0.631883
CAND_0000945	0.362006
CAND_0000946	0.497027
CAND_0000947	0.421495
CAND_0000948	0.434985
CAND_0000949	0.361649
CAND_0000950	0.345497
CAND_0000951	0.380874
CAND_0000952	0.235452
CAND_0000953	0.600750
CAND_0000954	0.306106
CAND_0000955	0.302482
CAND_0000956	0.554708
CAND_0000957	0.403267
CAND_0000958	0.256664
CAND_0000959	0.435262
CAND_0000960	0.310595
CAND_0000961	0.339591
CAND_0000962	0.536099
CAND_0000963	0.115248
CAND_0000964	0.550374
CAND_0000965	0.282468
CAND_0000966	0.383573
CAND_0000967	0.624901
CAND_0000968	0.608124
CAND_0000969	0.625058
CAND_0000970	0.203354
CAND_0000971	0.400436
CAND_0000972	0.199573
CAND_0000973	0.486962
CAND_0000974	0.322683
CAND_0000975	0.324217
CAND_0000976	0.439311
CAND_0000977	0.334946
CAND_0000978	0.404899
CAND_0000979	0.229028
CAND_0000980	0.369431
CAND_0000981	1.000000
CAND_0000982	0.337899
CAND_0000983	0.579728
CAND_0000984	0.397613
CAND_0000985	0.308685
CAND_0000986	0.342923
CAND_0000987	0.786052
CAND_0000988	0.326222
CAND_0000989	0.662136
CAND_0000990	0.291150
CAND_0000991	0.328105
CAND_0000992	0.213960
CAND_0000993	0.442457
CAND_0000994	0.263495
CAND_0000995	0.143862
CAND_0000996	0.640177
CAND_0000997	0.540687
CAND_0000998	0.379263
CAND_0000999	0.361537
CAND_0001000	0.438527
CAND_0001001	0.391026
CAND_0001002	0.000000
CAND_0001003	0.284840
CAND_0001004	0.000000
CAND_0001005	0.430462
CAND_0001006	0.330248
CAND_0001007	0.160669
CAND_0001008	0.146547
CAND_0001009	0.531633
CAND_0001010	0.236085
CAND_0001011	0.162039
CAND_0001012	0.419499
CAND_0001013	0.182905
CAND_0001014	0.473613
CAND_0001015	0.271856
CAND_0001016	0.367518
CAND_0001017	0.463460
CAND_0001018	0.195145
CAND_0001019	0.250283
CAND_0001020	0.321803
CAND_0001021	0.575141
CAND_0001022	0.273014
CAND_0001023	0.412021
CAND_0001024	0.267276
CAND_0001025	0.255010
CAND_0001026	0.391537
CAND_0001027	0.261664
CAND_0001028	0.242950
CAND_0001029	0.430462
CAND_0001030	0.257862
CAND_0001031	0.436469
CAND_0001032	0.306751
CAND_0001033	0.268966
CAND_0001034	0.300205
CAND_0001035	0.291758
CAND_0001036	0.454029
CAND_0001037	0.425073
CAND_0001038	0.175790
CAND_0001039	0.458598
CAND_0001040	0.427282
CAND_0001041	0.430462
CAND_0001042	0.270345
CAND_0001043	0.290364
CAND_0001044	0.515195
CAND_0001045	0.377033
CAND_0001046	0.503796
CAND_0001047	0.400547
CAND_0001048	0.455659
CAND_0001049	0.336184
CAND_0001050	0.245959
CAND_0001051	0.532742
CAND_0001052	0.120045
CAND_0001053	0.095298
CAND_0001054	0.214561
CAND_0001055	0.334622
CAND_0001056	1.000000
CAND_0001057	0.136239
CAND_0001058	0.516243
CAND_0001059	0.158471
CAND_0001060	0.370586
CAND_0001061	0.350966
CAND_0001062	0.000000
CAND_0001063	0.311569
CAND_0001064	0.170715
CAND_0001065	0.400852
CAND_0001066	0.242950
CAND_0001067	0.335914
CAND_0001068	0.539825
CAND_0001069	0.372916
CAND_0001070	0.446359
CAND_0001071	0.389079
CAND_0001072	0.142433
CAND_0001073	0.385967
CAND_0001074	0.365848
CAND_0001075	0.347783
CAND_0001076	0.625694
